run_id,timestamp,schema_name,complexity,question,num_queries,model,consistency_score,successful_queries,failed_queries,unique_results,confidence_score,models_contributing,total_unique_confidence_results,is_tied,num_tied_results,model_result_rank
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.655107Z,baseball_1,complex,List all players' first and last names.,3,google/gemini-3-flash-preview,1.0,3,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.655107Z,baseball_1,complex,List all players' first and last names.,3,moonshotai/kimi-k2.5,1.0,3,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.655107Z,baseball_1,complex,List all players' first and last names.,3,deepseek/deepseek-chat-v3-0324,1.0,3,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.655107Z,baseball_1,complex,List all players' first and last names.,3,anthropic/claude-sonnet-4.6,1.0,3,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.655107Z,baseball_1,complex,List all players' first and last names.,3,qwen/qwen3-coder,1.0,3,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.655107Z,baseball_1,complex,List all players' first and last names.,3,z-ai/glm-5,1.0,3,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.655107Z,baseball_1,complex,List all players' first and last names.,3,openai/gpt-oss-120b,1.0,3,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.655107Z,baseball_1,complex,List all players' first and last names.,3,x-ai/grok-4.1-fast,1.0,3,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.655107Z,baseball_1,complex,List all players' first and last names.,3,stepfun/step-3.5-flash,1.0,3,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.664471Z,baseball_1,complex,List all players' first and last names.,5,minimax/minimax-m2.5,1.0,5,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.664471Z,baseball_1,complex,List all players' first and last names.,5,google/gemini-3-flash-preview,1.0,5,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.664471Z,baseball_1,complex,List all players' first and last names.,5,moonshotai/kimi-k2.5,1.0,5,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.664471Z,baseball_1,complex,List all players' first and last names.,5,deepseek/deepseek-chat-v3-0324,1.0,5,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.664471Z,baseball_1,complex,List all players' first and last names.,5,anthropic/claude-sonnet-4.6,1.0,5,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.664471Z,baseball_1,complex,List all players' first and last names.,5,qwen/qwen3-coder,1.0,5,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.664471Z,baseball_1,complex,List all players' first and last names.,5,z-ai/glm-5,1.0,5,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.664471Z,baseball_1,complex,List all players' first and last names.,5,openai/gpt-oss-120b,1.0,5,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.664471Z,baseball_1,complex,List all players' first and last names.,5,x-ai/grok-4.1-fast,1.0,5,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.664471Z,baseball_1,complex,List all players' first and last names.,5,stepfun/step-3.5-flash,1.0,5,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.672958Z,baseball_1,complex,List all players' first and last names.,10,minimax/minimax-m2.5,1.0,10,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.672958Z,baseball_1,complex,List all players' first and last names.,10,google/gemini-3-flash-preview,1.0,10,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.672958Z,baseball_1,complex,List all players' first and last names.,10,moonshotai/kimi-k2.5,1.0,10,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.672958Z,baseball_1,complex,List all players' first and last names.,10,deepseek/deepseek-chat-v3-0324,1.0,8,2,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.672958Z,baseball_1,complex,List all players' first and last names.,10,anthropic/claude-sonnet-4.6,1.0,10,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.672958Z,baseball_1,complex,List all players' first and last names.,10,qwen/qwen3-coder,1.0,10,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.672958Z,baseball_1,complex,List all players' first and last names.,10,z-ai/glm-5,1.0,10,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.672958Z,baseball_1,complex,List all players' first and last names.,10,openai/gpt-oss-120b,1.0,10,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.672958Z,baseball_1,complex,List all players' first and last names.,10,x-ai/grok-4.1-fast,1.0,10,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.672958Z,baseball_1,complex,List all players' first and last names.,10,stepfun/step-3.5-flash,1.0,10,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.686547Z,baseball_1,complex,List all players' first and last names.,15,minimax/minimax-m2.5,1.0,15,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.686547Z,baseball_1,complex,List all players' first and last names.,15,google/gemini-3-flash-preview,1.0,15,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.686547Z,baseball_1,complex,List all players' first and last names.,15,moonshotai/kimi-k2.5,1.0,15,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.686547Z,baseball_1,complex,List all players' first and last names.,15,deepseek/deepseek-chat-v3-0324,1.0,10,5,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.686547Z,baseball_1,complex,List all players' first and last names.,15,anthropic/claude-sonnet-4.6,1.0,15,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.686547Z,baseball_1,complex,List all players' first and last names.,15,qwen/qwen3-coder,1.0,15,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.686547Z,baseball_1,complex,List all players' first and last names.,15,z-ai/glm-5,1.0,15,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.686547Z,baseball_1,complex,List all players' first and last names.,15,openai/gpt-oss-120b,1.0,15,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.686547Z,baseball_1,complex,List all players' first and last names.,15,x-ai/grok-4.1-fast,1.0,15,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.686547Z,baseball_1,complex,List all players' first and last names.,15,stepfun/step-3.5-flash,1.0,15,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.703138Z,baseball_1,complex,List all players' first and last names.,25,minimax/minimax-m2.5,1.0,25,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.703138Z,baseball_1,complex,List all players' first and last names.,25,google/gemini-3-flash-preview,1.0,25,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.703138Z,baseball_1,complex,List all players' first and last names.,25,moonshotai/kimi-k2.5,1.0,25,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.703138Z,baseball_1,complex,List all players' first and last names.,25,deepseek/deepseek-chat-v3-0324,1.0,20,5,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.703138Z,baseball_1,complex,List all players' first and last names.,25,anthropic/claude-sonnet-4.6,1.0,25,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.703138Z,baseball_1,complex,List all players' first and last names.,25,qwen/qwen3-coder,1.0,25,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.703138Z,baseball_1,complex,List all players' first and last names.,25,z-ai/glm-5,1.0,25,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.703138Z,baseball_1,complex,List all players' first and last names.,25,openai/gpt-oss-120b,1.0,25,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.703138Z,baseball_1,complex,List all players' first and last names.,25,x-ai/grok-4.1-fast,1.0,25,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.703138Z,baseball_1,complex,List all players' first and last names.,25,stepfun/step-3.5-flash,1.0,25,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.722300Z,baseball_1,complex,List all players' first and last names.,30,minimax/minimax-m2.5,1.0,30,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.722300Z,baseball_1,complex,List all players' first and last names.,30,google/gemini-3-flash-preview,1.0,30,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.722300Z,baseball_1,complex,List all players' first and last names.,30,moonshotai/kimi-k2.5,1.0,30,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.722300Z,baseball_1,complex,List all players' first and last names.,30,deepseek/deepseek-chat-v3-0324,1.0,24,6,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.722300Z,baseball_1,complex,List all players' first and last names.,30,anthropic/claude-sonnet-4.6,1.0,30,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.722300Z,baseball_1,complex,List all players' first and last names.,30,qwen/qwen3-coder,1.0,30,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.722300Z,baseball_1,complex,List all players' first and last names.,30,z-ai/glm-5,1.0,30,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.722300Z,baseball_1,complex,List all players' first and last names.,30,openai/gpt-oss-120b,1.0,30,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.722300Z,baseball_1,complex,List all players' first and last names.,30,x-ai/grok-4.1-fast,1.0,30,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.722300Z,baseball_1,complex,List all players' first and last names.,30,stepfun/step-3.5-flash,1.0,30,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.735074Z,baseball_1,complex,List all players' first and last names.,35,minimax/minimax-m2.5,1.0,35,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.735074Z,baseball_1,complex,List all players' first and last names.,35,google/gemini-3-flash-preview,1.0,35,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.735074Z,baseball_1,complex,List all players' first and last names.,35,moonshotai/kimi-k2.5,1.0,35,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.735074Z,baseball_1,complex,List all players' first and last names.,35,deepseek/deepseek-chat-v3-0324,1.0,29,6,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.735074Z,baseball_1,complex,List all players' first and last names.,35,anthropic/claude-sonnet-4.6,1.0,35,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.735074Z,baseball_1,complex,List all players' first and last names.,35,qwen/qwen3-coder,1.0,35,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.735074Z,baseball_1,complex,List all players' first and last names.,35,z-ai/glm-5,1.0,35,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.735074Z,baseball_1,complex,List all players' first and last names.,35,openai/gpt-oss-120b,1.0,35,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.735074Z,baseball_1,complex,List all players' first and last names.,35,x-ai/grok-4.1-fast,1.0,35,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.735074Z,baseball_1,complex,List all players' first and last names.,35,stepfun/step-3.5-flash,1.0,35,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.791586Z,baseball_1,complex,List all players' first and last names.,40,minimax/minimax-m2.5,1.0,40,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.791586Z,baseball_1,complex,List all players' first and last names.,40,google/gemini-3-flash-preview,1.0,40,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.791586Z,baseball_1,complex,List all players' first and last names.,40,moonshotai/kimi-k2.5,1.0,40,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.791586Z,baseball_1,complex,List all players' first and last names.,40,deepseek/deepseek-chat-v3-0324,1.0,33,7,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.791586Z,baseball_1,complex,List all players' first and last names.,40,anthropic/claude-sonnet-4.6,1.0,40,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.791586Z,baseball_1,complex,List all players' first and last names.,40,qwen/qwen3-coder,1.0,40,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.791586Z,baseball_1,complex,List all players' first and last names.,40,z-ai/glm-5,1.0,40,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.791586Z,baseball_1,complex,List all players' first and last names.,40,openai/gpt-oss-120b,1.0,40,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.791586Z,baseball_1,complex,List all players' first and last names.,40,x-ai/grok-4.1-fast,1.0,40,0,1,1.0,10,1,false,0,1
0001c43afa83d07259418e20dd032129,2026-03-10T19:01:35.791586Z,baseball_1,complex,List all players' first and last names.,40,stepfun/step-3.5-flash,1.0,40,0,1,1.0,10,1,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.964988Z,baseball_1,complex,What are all the colleges in the database?,1,minimax/minimax-m2.5,1.0,1,0,1,0.9,9,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.964988Z,baseball_1,complex,What are all the colleges in the database?,1,google/gemini-3-flash-preview,1.0,1,0,1,0.9,9,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.964988Z,baseball_1,complex,What are all the colleges in the database?,1,moonshotai/kimi-k2.5,1.0,1,0,1,0.9,9,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.964988Z,baseball_1,complex,What are all the colleges in the database?,1,deepseek/deepseek-chat-v3-0324,1.0,1,0,1,0.9,9,2,false,0,2
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.964988Z,baseball_1,complex,What are all the colleges in the database?,1,anthropic/claude-sonnet-4.6,1.0,1,0,1,0.9,9,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.964988Z,baseball_1,complex,What are all the colleges in the database?,1,qwen/qwen3-coder,1.0,1,0,1,0.9,9,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.964988Z,baseball_1,complex,What are all the colleges in the database?,1,z-ai/glm-5,1.0,1,0,1,0.9,9,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.964988Z,baseball_1,complex,What are all the colleges in the database?,1,openai/gpt-oss-120b,1.0,1,0,1,0.9,9,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.964988Z,baseball_1,complex,What are all the colleges in the database?,1,x-ai/grok-4.1-fast,1.0,1,0,1,0.9,9,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.964988Z,baseball_1,complex,What are all the colleges in the database?,1,stepfun/step-3.5-flash,1.0,1,0,1,0.9,9,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.982701Z,baseball_1,complex,What are all the colleges in the database?,3,minimax/minimax-m2.5,1.0,3,0,1,0.95,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.982701Z,baseball_1,complex,What are all the colleges in the database?,3,google/gemini-3-flash-preview,1.0,3,0,1,0.95,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.982701Z,baseball_1,complex,What are all the colleges in the database?,3,moonshotai/kimi-k2.5,1.0,3,0,1,0.95,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.982701Z,baseball_1,complex,What are all the colleges in the database?,3,deepseek/deepseek-chat-v3-0324,0.5,2,1,2,0.95,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.982701Z,baseball_1,complex,What are all the colleges in the database?,3,anthropic/claude-sonnet-4.6,1.0,3,0,1,0.95,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.982701Z,baseball_1,complex,What are all the colleges in the database?,3,qwen/qwen3-coder,1.0,3,0,1,0.95,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.982701Z,baseball_1,complex,What are all the colleges in the database?,3,z-ai/glm-5,1.0,3,0,1,0.95,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.982701Z,baseball_1,complex,What are all the colleges in the database?,3,openai/gpt-oss-120b,1.0,3,0,1,0.95,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.982701Z,baseball_1,complex,What are all the colleges in the database?,3,x-ai/grok-4.1-fast,1.0,3,0,1,0.95,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.982701Z,baseball_1,complex,What are all the colleges in the database?,3,stepfun/step-3.5-flash,1.0,3,0,1,0.95,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.992646Z,baseball_1,complex,What are all the colleges in the database?,5,minimax/minimax-m2.5,1.0,5,0,1,0.975,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.992646Z,baseball_1,complex,What are all the colleges in the database?,5,google/gemini-3-flash-preview,1.0,5,0,1,0.975,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.992646Z,baseball_1,complex,What are all the colleges in the database?,5,moonshotai/kimi-k2.5,1.0,5,0,1,0.975,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.992646Z,baseball_1,complex,What are all the colleges in the database?,5,deepseek/deepseek-chat-v3-0324,0.75,4,1,2,0.975,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.992646Z,baseball_1,complex,What are all the colleges in the database?,5,anthropic/claude-sonnet-4.6,1.0,5,0,1,0.975,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.992646Z,baseball_1,complex,What are all the colleges in the database?,5,qwen/qwen3-coder,1.0,5,0,1,0.975,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.992646Z,baseball_1,complex,What are all the colleges in the database?,5,z-ai/glm-5,1.0,5,0,1,0.975,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.992646Z,baseball_1,complex,What are all the colleges in the database?,5,openai/gpt-oss-120b,1.0,5,0,1,0.975,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.992646Z,baseball_1,complex,What are all the colleges in the database?,5,x-ai/grok-4.1-fast,1.0,5,0,1,0.975,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:37.992646Z,baseball_1,complex,What are all the colleges in the database?,5,stepfun/step-3.5-flash,1.0,5,0,1,0.975,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.000826Z,baseball_1,complex,What are all the colleges in the database?,10,minimax/minimax-m2.5,1.0,10,0,1,0.9888888888888889,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.000826Z,baseball_1,complex,What are all the colleges in the database?,10,google/gemini-3-flash-preview,1.0,10,0,1,0.9888888888888889,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.000826Z,baseball_1,complex,What are all the colleges in the database?,10,moonshotai/kimi-k2.5,1.0,10,0,1,0.9888888888888889,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.000826Z,baseball_1,complex,What are all the colleges in the database?,10,deepseek/deepseek-chat-v3-0324,0.8888888888888888,9,1,2,0.9888888888888889,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.000826Z,baseball_1,complex,What are all the colleges in the database?,10,anthropic/claude-sonnet-4.6,1.0,10,0,1,0.9888888888888889,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.000826Z,baseball_1,complex,What are all the colleges in the database?,10,qwen/qwen3-coder,1.0,10,0,1,0.9888888888888889,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.000826Z,baseball_1,complex,What are all the colleges in the database?,10,z-ai/glm-5,1.0,10,0,1,0.9888888888888889,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.000826Z,baseball_1,complex,What are all the colleges in the database?,10,openai/gpt-oss-120b,1.0,10,0,1,0.9888888888888889,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.000826Z,baseball_1,complex,What are all the colleges in the database?,10,x-ai/grok-4.1-fast,1.0,10,0,1,0.9888888888888889,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.000826Z,baseball_1,complex,What are all the colleges in the database?,10,stepfun/step-3.5-flash,1.0,10,0,1,0.9888888888888889,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.007473Z,baseball_1,complex,What are all the colleges in the database?,15,minimax/minimax-m2.5,1.0,15,0,1,0.9923076923076923,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.007473Z,baseball_1,complex,What are all the colleges in the database?,15,google/gemini-3-flash-preview,1.0,15,0,1,0.9923076923076923,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.007473Z,baseball_1,complex,What are all the colleges in the database?,15,moonshotai/kimi-k2.5,1.0,15,0,1,0.9923076923076923,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.007473Z,baseball_1,complex,What are all the colleges in the database?,15,deepseek/deepseek-chat-v3-0324,0.9230769230769231,13,2,2,0.9923076923076923,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.007473Z,baseball_1,complex,What are all the colleges in the database?,15,anthropic/claude-sonnet-4.6,1.0,15,0,1,0.9923076923076923,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.007473Z,baseball_1,complex,What are all the colleges in the database?,15,qwen/qwen3-coder,1.0,15,0,1,0.9923076923076923,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.007473Z,baseball_1,complex,What are all the colleges in the database?,15,z-ai/glm-5,1.0,15,0,1,0.9923076923076923,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.007473Z,baseball_1,complex,What are all the colleges in the database?,15,openai/gpt-oss-120b,1.0,15,0,1,0.9923076923076923,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.007473Z,baseball_1,complex,What are all the colleges in the database?,15,x-ai/grok-4.1-fast,1.0,15,0,1,0.9923076923076923,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.007473Z,baseball_1,complex,What are all the colleges in the database?,15,stepfun/step-3.5-flash,1.0,15,0,1,0.9923076923076923,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.016849Z,baseball_1,complex,What are all the colleges in the database?,25,minimax/minimax-m2.5,1.0,25,0,1,0.9952380952380953,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.016849Z,baseball_1,complex,What are all the colleges in the database?,25,google/gemini-3-flash-preview,1.0,25,0,1,0.9952380952380953,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.016849Z,baseball_1,complex,What are all the colleges in the database?,25,moonshotai/kimi-k2.5,1.0,25,0,1,0.9952380952380953,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.016849Z,baseball_1,complex,What are all the colleges in the database?,25,deepseek/deepseek-chat-v3-0324,0.9523809523809523,21,4,2,0.9952380952380953,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.016849Z,baseball_1,complex,What are all the colleges in the database?,25,anthropic/claude-sonnet-4.6,1.0,25,0,1,0.9952380952380953,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.016849Z,baseball_1,complex,What are all the colleges in the database?,25,qwen/qwen3-coder,1.0,25,0,1,0.9952380952380953,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.016849Z,baseball_1,complex,What are all the colleges in the database?,25,z-ai/glm-5,1.0,25,0,1,0.9952380952380953,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.016849Z,baseball_1,complex,What are all the colleges in the database?,25,openai/gpt-oss-120b,1.0,25,0,1,0.9952380952380953,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.016849Z,baseball_1,complex,What are all the colleges in the database?,25,x-ai/grok-4.1-fast,1.0,25,0,1,0.9952380952380953,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.016849Z,baseball_1,complex,What are all the colleges in the database?,25,stepfun/step-3.5-flash,1.0,25,0,1,0.9952380952380953,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.031035Z,baseball_1,complex,What are all the colleges in the database?,30,minimax/minimax-m2.5,1.0,30,0,1,0.9960000000000001,10,2,false,0,1
f19eac831572cdb84b83cd863f1f7541,2026-03-10T19:04:38.031035Z,baseball_1,complex,What are all the colleges in the database?,30,google/gemini-3-flash-preview,1.0,30,0,1,0.9960000000000001,10,2,false,0,1
