run_id,schema_name,complexity,question,model,checkpoint,consistency_score,successful_queries,failed_queries,unique_results
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,deepseek/deepseek-chat-v3-0324,10,0.75,8,2,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,deepseek/deepseek-chat-v3-0324,15,0.8461538461538461,13,2,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,deepseek/deepseek-chat-v3-0324,25,0.9130434782608695,23,2,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,deepseek/deepseek-chat-v3-0324,30,0.9285714285714286,28,2,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,deepseek/deepseek-chat-v3-0324,35,0.9393939393939394,33,2,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,deepseek/deepseek-chat-v3-0324,40,0.9473684210526315,38,2,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,anthropic/claude-sonnet-4.6,1,1.0,1,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,anthropic/claude-sonnet-4.6,3,1.0,3,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,anthropic/claude-sonnet-4.6,5,1.0,5,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,anthropic/claude-sonnet-4.6,10,1.0,10,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,anthropic/claude-sonnet-4.6,15,1.0,15,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,anthropic/claude-sonnet-4.6,25,1.0,25,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,anthropic/claude-sonnet-4.6,30,1.0,30,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,anthropic/claude-sonnet-4.6,35,1.0,35,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,anthropic/claude-sonnet-4.6,40,1.0,40,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,qwen/qwen3-coder,1,1.0,1,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,qwen/qwen3-coder,3,1.0,3,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,qwen/qwen3-coder,5,1.0,5,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,qwen/qwen3-coder,10,1.0,10,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,qwen/qwen3-coder,15,0.9333333333333333,15,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,qwen/qwen3-coder,25,0.84,25,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,qwen/qwen3-coder,30,0.8333333333333334,30,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,qwen/qwen3-coder,35,0.8285714285714286,35,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,qwen/qwen3-coder,40,0.85,40,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,z-ai/glm-5,1,1.0,1,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,z-ai/glm-5,3,1.0,3,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,z-ai/glm-5,5,1.0,5,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,z-ai/glm-5,10,1.0,10,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,z-ai/glm-5,15,1.0,15,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,z-ai/glm-5,25,0.96,25,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,z-ai/glm-5,30,0.9333333333333333,30,0,3
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,z-ai/glm-5,35,0.9428571428571428,35,0,3
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,openai/gpt-oss-120b,1,1.0,1,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,openai/gpt-oss-120b,3,1.0,3,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,openai/gpt-oss-120b,5,1.0,5,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,openai/gpt-oss-120b,10,1.0,10,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,openai/gpt-oss-120b,15,1.0,15,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,openai/gpt-oss-120b,25,1.0,25,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,openai/gpt-oss-120b,30,1.0,30,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,openai/gpt-oss-120b,35,1.0,35,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,openai/gpt-oss-120b,40,1.0,40,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,x-ai/grok-4.1-fast,1,1.0,1,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,x-ai/grok-4.1-fast,3,0.6666666666666666,3,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,x-ai/grok-4.1-fast,5,0.8,5,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,x-ai/grok-4.1-fast,10,0.7,10,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,x-ai/grok-4.1-fast,15,0.8,15,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,x-ai/grok-4.1-fast,25,0.84,25,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,x-ai/grok-4.1-fast,30,0.8666666666666667,30,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,x-ai/grok-4.1-fast,35,0.8285714285714286,35,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,x-ai/grok-4.1-fast,40,0.85,40,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,stepfun/step-3.5-flash,1,1.0,1,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,stepfun/step-3.5-flash,3,1.0,3,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,stepfun/step-3.5-flash,5,1.0,5,0,1
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,stepfun/step-3.5-flash,10,0.9,10,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,stepfun/step-3.5-flash,15,0.8,15,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,stepfun/step-3.5-flash,25,0.8,25,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,stepfun/step-3.5-flash,30,0.8,30,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,stepfun/step-3.5-flash,35,0.8,35,0,2
f8f2772982241360e60f981a317635eb,movie_1,simple,Show all movies and their directors.,stepfun/step-3.5-flash,40,0.825,40,0,2
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,minimax/minimax-m2.5,1,1.0,1,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,minimax/minimax-m2.5,3,1.0,3,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,minimax/minimax-m2.5,5,1.0,5,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,minimax/minimax-m2.5,10,1.0,10,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,minimax/minimax-m2.5,15,1.0,15,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,minimax/minimax-m2.5,25,1.0,25,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,minimax/minimax-m2.5,30,1.0,30,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,minimax/minimax-m2.5,35,1.0,35,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,minimax/minimax-m2.5,40,1.0,40,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,google/gemini-3-flash-preview,1,1.0,1,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,google/gemini-3-flash-preview,3,1.0,3,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,google/gemini-3-flash-preview,5,1.0,5,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,google/gemini-3-flash-preview,10,1.0,10,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,google/gemini-3-flash-preview,15,1.0,15,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,google/gemini-3-flash-preview,25,1.0,25,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,google/gemini-3-flash-preview,30,1.0,30,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,google/gemini-3-flash-preview,35,1.0,35,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,google/gemini-3-flash-preview,40,1.0,40,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,moonshotai/kimi-k2.5,1,1.0,1,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,moonshotai/kimi-k2.5,3,1.0,3,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,moonshotai/kimi-k2.5,5,1.0,5,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,moonshotai/kimi-k2.5,10,1.0,10,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,moonshotai/kimi-k2.5,15,1.0,15,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,moonshotai/kimi-k2.5,25,1.0,25,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,moonshotai/kimi-k2.5,30,1.0,30,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,moonshotai/kimi-k2.5,35,1.0,35,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,deepseek/deepseek-chat-v3-0324,1,1.0,1,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,deepseek/deepseek-chat-v3-0324,3,1.0,3,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,deepseek/deepseek-chat-v3-0324,5,1.0,4,1,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,deepseek/deepseek-chat-v3-0324,10,0.8888888888888888,9,1,2
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,deepseek/deepseek-chat-v3-0324,15,0.9230769230769231,13,2,2
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,deepseek/deepseek-chat-v3-0324,25,0.9565217391304348,23,2,2
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,deepseek/deepseek-chat-v3-0324,30,0.9629629629629629,27,3,2
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,deepseek/deepseek-chat-v3-0324,35,0.96875,32,3,2
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,deepseek/deepseek-chat-v3-0324,40,0.9722222222222222,36,4,2
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,anthropic/claude-sonnet-4.6,1,1.0,1,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,anthropic/claude-sonnet-4.6,3,1.0,3,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,anthropic/claude-sonnet-4.6,5,1.0,5,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,anthropic/claude-sonnet-4.6,10,1.0,10,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,anthropic/claude-sonnet-4.6,15,1.0,15,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,anthropic/claude-sonnet-4.6,25,1.0,25,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,anthropic/claude-sonnet-4.6,30,1.0,30,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,anthropic/claude-sonnet-4.6,35,1.0,35,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,anthropic/claude-sonnet-4.6,40,1.0,40,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,qwen/qwen3-coder,1,1.0,1,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,qwen/qwen3-coder,3,1.0,3,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,qwen/qwen3-coder,5,1.0,5,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,qwen/qwen3-coder,10,1.0,10,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,qwen/qwen3-coder,15,1.0,15,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,qwen/qwen3-coder,25,1.0,25,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,qwen/qwen3-coder,30,1.0,30,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,qwen/qwen3-coder,35,1.0,35,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,qwen/qwen3-coder,40,1.0,40,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,z-ai/glm-5,1,1.0,1,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,z-ai/glm-5,3,1.0,3,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,z-ai/glm-5,5,1.0,5,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,z-ai/glm-5,10,1.0,10,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,z-ai/glm-5,15,1.0,15,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,z-ai/glm-5,25,1.0,25,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,z-ai/glm-5,30,1.0,30,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,z-ai/glm-5,35,1.0,35,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,z-ai/glm-5,40,1.0,40,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,openai/gpt-oss-120b,1,1.0,1,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,openai/gpt-oss-120b,3,1.0,3,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,openai/gpt-oss-120b,5,1.0,5,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,openai/gpt-oss-120b,10,1.0,10,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,openai/gpt-oss-120b,15,1.0,15,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,openai/gpt-oss-120b,25,1.0,25,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,openai/gpt-oss-120b,30,1.0,30,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,openai/gpt-oss-120b,35,1.0,35,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,openai/gpt-oss-120b,40,1.0,40,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,x-ai/grok-4.1-fast,1,1.0,1,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,x-ai/grok-4.1-fast,3,1.0,3,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,x-ai/grok-4.1-fast,5,1.0,5,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,x-ai/grok-4.1-fast,10,1.0,10,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,x-ai/grok-4.1-fast,15,1.0,15,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,x-ai/grok-4.1-fast,25,1.0,25,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,x-ai/grok-4.1-fast,30,1.0,30,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,x-ai/grok-4.1-fast,35,1.0,35,0,1
2455f6d5cf7cd21b5fdc3fd12dad4bd7,movie_1,simple,List all unique star ratings given.,x-ai/grok-4.1-fast,40,1.0,40,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,minimax/minimax-m2.5,1,1.0,1,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,minimax/minimax-m2.5,3,0.6666666666666666,3,0,2
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,minimax/minimax-m2.5,5,0.8,5,0,2
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,minimax/minimax-m2.5,10,0.8,10,0,3
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,minimax/minimax-m2.5,15,0.8,15,0,4
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,minimax/minimax-m2.5,25,0.84,25,0,5
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,minimax/minimax-m2.5,30,0.7931034482758621,29,1,5
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,minimax/minimax-m2.5,35,0.7941176470588235,34,1,6
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,google/gemini-3-flash-preview,1,1.0,1,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,google/gemini-3-flash-preview,3,1.0,3,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,google/gemini-3-flash-preview,5,1.0,5,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,google/gemini-3-flash-preview,10,1.0,10,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,google/gemini-3-flash-preview,15,1.0,15,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,google/gemini-3-flash-preview,25,1.0,25,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,google/gemini-3-flash-preview,30,1.0,30,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,google/gemini-3-flash-preview,35,1.0,35,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,google/gemini-3-flash-preview,40,1.0,40,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,moonshotai/kimi-k2.5,1,1.0,1,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,moonshotai/kimi-k2.5,3,0.6666666666666666,3,0,2
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,moonshotai/kimi-k2.5,5,0.8,5,0,2
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,moonshotai/kimi-k2.5,10,0.9,10,0,2
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,moonshotai/kimi-k2.5,15,0.8666666666666667,15,0,3
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,moonshotai/kimi-k2.5,25,0.92,25,0,3
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,moonshotai/kimi-k2.5,30,0.9,30,0,3
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,moonshotai/kimi-k2.5,35,0.9142857142857143,35,0,3
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,deepseek/deepseek-chat-v3-0324,1,0.0,0,1,0
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,deepseek/deepseek-chat-v3-0324,3,0.5,2,1,2
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,deepseek/deepseek-chat-v3-0324,5,0.5,4,1,3
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,deepseek/deepseek-chat-v3-0324,10,0.6666666666666666,9,1,3
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,deepseek/deepseek-chat-v3-0324,15,0.6153846153846154,13,2,4
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,deepseek/deepseek-chat-v3-0324,25,0.5238095238095238,21,4,4
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,deepseek/deepseek-chat-v3-0324,30,0.5652173913043478,23,7,4
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,deepseek/deepseek-chat-v3-0324,35,0.56,25,10,4
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,deepseek/deepseek-chat-v3-0324,40,0.5666666666666667,30,10,4
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,anthropic/claude-sonnet-4.6,1,1.0,1,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,anthropic/claude-sonnet-4.6,3,1.0,3,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,anthropic/claude-sonnet-4.6,5,1.0,5,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,anthropic/claude-sonnet-4.6,10,1.0,10,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,anthropic/claude-sonnet-4.6,15,1.0,15,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,anthropic/claude-sonnet-4.6,25,1.0,25,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,anthropic/claude-sonnet-4.6,30,1.0,30,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,anthropic/claude-sonnet-4.6,35,1.0,35,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,anthropic/claude-sonnet-4.6,40,1.0,40,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,qwen/qwen3-coder,1,1.0,1,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,qwen/qwen3-coder,3,1.0,3,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,qwen/qwen3-coder,5,1.0,5,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,qwen/qwen3-coder,10,1.0,10,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,qwen/qwen3-coder,15,1.0,15,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,qwen/qwen3-coder,25,1.0,25,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,qwen/qwen3-coder,30,1.0,30,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,qwen/qwen3-coder,35,0.9714285714285714,35,0,2
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,qwen/qwen3-coder,40,0.975,40,0,2
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,z-ai/glm-5,1,1.0,1,0,1
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,z-ai/glm-5,3,0.6666666666666666,3,0,2
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,z-ai/glm-5,5,0.4,5,0,4
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,z-ai/glm-5,10,0.4444444444444444,9,1,4
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,z-ai/glm-5,15,0.5,14,1,5
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,z-ai/glm-5,25,0.4583333333333333,24,1,5
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,z-ai/glm-5,30,0.3793103448275862,29,1,6
18527bcf568010f12cfe9ab985d2a91d,movie_1,simple,Which reviewers rated which movies?,z-ai/glm-5,35,0.4117647058823529,34,1,6
